start_north,start_east,start_tvd,start_inc,start_azi,target_north,target_east,target_tvd,target_inc,target_azi,dls_limit,inc1,inc2,inc3,azi1,azi2,azi3,md_inc1,md_inc2,md_inc3
0,0,0,0,0,464.12807270427646,192.17857016186545,3957.490354874596,0,0,0.0038124186417502295,0.4390639704806944,0.0,1.35125124350414e-06,0.3925720037515972,2.4391284468625343,0.0,634.367690956675,1685.4943317411075,1707.5149654888012
0,0,0,0,0,66.54815684549357,40.91978840161789,3775.7264059387458,0,0,0.0033621571524897744,0.03462047810612364,0.03195607665631743,2.997185985246892e-08,0.41937949969827865,0.8679431831212024,0.0,2295.132734482246,944.3724285727592,533.5047246487364
0,0,0,0,0,400.82528502805604,290.6096023767752,3950.495519863435,0,0,0.0033087731893045413,0.18126946739232544,0.1594326377807067,1.205748979611227e-07,0.6273981274361582,0.6272193011690514,6.283185307179586,1494.8311705934898,1793.793568142409,695.0317817865681
0,0,0,0,0,294.8995118494775,381.88774196225256,2406.101679896231,0,0,0.004497366330806406,0.2914161575971161,0.2058862075691714,1.1551429260723625e-08,0.9132521802332714,0.913167402443921,0.0,1139.5403969386944,1266.4991845451193,53.42980475877002
0,0,0,0,0,604.6450922074991,384.0643200726462,3131.009042658314,0,0,0.0038056087652550614,0.3751766795940763,0.35452230912154775,3.3829732915251485e-07,0.5658900538576285,0.5658977259134123,0.0,1490.1658505362532,736.3386084255329,1005.4949635259271
0,0,0,0,0,426.25264256424884,664.873410393242,3501.181657079068,0,0,0.0020280807402413086,0.42443841757472733,0.42275050853619706,1.0133212091237522e-07,1.0007058647708087,1.000695262525556,6.283185307179586,1802.220696355255,170.0553981602806,1642.5505269172788
0,0,0,0,0,715.0848647551347,424.3873303520432,2947.7666642499007,0,0,0.0024540651986984423,0.47556736585307613,0.47624141201675346,2.0878690649718825e-07,0.5356013717506524,0.535619326365524,0.0,1300.1826888922017,478.9423690070567,1316.5901623837594
0,0,0,0,0,687.1840344512799,420.7994177598244,2698.2665170670543,0,0,0.0020444724047128265,0.47402562695105854,0.49564998542261585,1.692500354541318e-07,0.5490555122440431,0.5497571176908735,0.0,957.9539167322896,550.2133104964197,1340.544264353844
0,0,0,0,0,594.0484070989914,317.07857899195335,2027.111635607832,0,0,0.0024111146806838155,0.5277710687486905,0.516336478556168,8.427276981030435e-08,0.4911291948546396,0.489344845596706,0.0,901.0948475160059,491.0683365427286,773.5179114502488
0,0,0,0,0,287.79691692020674,166.53939147633938,2862.5781322141397,0,0,0.004070243828902861,0.17343460745657144,0.21028690041419418,3.2801907255323117e-07,0.5239707353585666,0.5247726668740795,0.0,442.12416781137796,441.6671920907457,2000.983898634278
0,0,0,0,0,682.2662911762208,609.945070847198,3282.0350788723013,0,0,0.004458272317578656,0.4399507576742517,0.3817828606228219,3.838524262388885e-07,0.7294689946856507,0.7295265781420898,0.0,1692.1114422323049,1038.1027201206266,706.1540339265431
0,0,0,0,0,505.56085185119457,127.69700657529847,3047.198691678265,0,0,0.002565384752260789,0.28840455874771626,0.2562239650710178,9.458305020135059e-08,0.24740419146451786,0.24742066560988293,0.0,1659.8406934909108,702.5745602992407,738.6360725172772
0,0,0,0,0,619.8631449165886,218.1977803058811,3302.4055312284972,0,0,0.0015049752592599002,0.24613468783087813,0.25079707543506474,2.987294936682628e-08,0.3356269242983188,0.3411695545060257,0.0,670.1041709181378,1956.4646142358397,747.1836705346215
0,0,0,0,0,229.43983584621716,273.2404552100697,3666.5651278793057,0,0,0.002860604822009459,0.4564143634570883,2.6851605991507808,7.990955772572121e-09,2.5178934403768234,5.659525475414242,6.283185307179586,3508.4204456866682,801.2320901688199,693.9944207113349
0,0,0,0,0,432.76326341297045,94.65817405286798,2444.5986214881755,0,0,0.0022122272758084306,0.3391710983190272,0.32839109742078765,6.312199729064055e-08,0.21517259147222373,0.21560622829675988,0.0,1453.987879542036,174.56022008644155,866.4534055943967
0,0,0,0,0,711.259067923169,629.8841677366752,3617.990854705212,0,0,0.003810043099730125,0.47894889991388157,0.35306826550711307,1.2352449226587345e-07,0.7247961107991532,0.7247998806733837,0.0,3028.4272252750256,466.81094723367727,279.46719818549815
0,0,0,0,0,419.9895259226247,748.3658597504274,3554.5160908363414,0,0,0.004054760657013122,0.2890018489342842,0.3665413113957963,4.362434639335605e-07,1.059394397229022,1.0593860102497838,6.283185307179586,416.07111297908506,1470.3760401075294,1788.7225512993957
0,0,0,0,0,442.3167893165376,269.4695636222207,2002.193139384261,0,0,0.0018172036300570145,0.44210992248970976,0.44182672224801045,4.317843967177936e-08,0.5471719291632258,0.5471751869375442,0.0,894.8703587711892,302.2297159960194,889.6676238666718
0,0,0,0,0,407.8309446519033,312.9364919052845,3569.997492894849,0,0,0.004402098730013685,0.21622887660537563,0.20864466339310278,3.2641995459764233e-07,0.6545079257071127,0.6544774313110345,0.0,1309.5058343134824,1244.4828042026363,1058.261733824029
0,0,0,0,0,167.21121994031333,166.34044149375765,3396.150480341993,0,0,0.0029631118533842375,0.13636923895710168,0.13121297442182028,5.39565334370172e-08,0.7883958381638618,0.7701257829630905,0.0,2303.94383667318,98.08399589891569,1001.6124089621658
0,0,0,0,0,605.1944733371844,105.8070163769412,3240.683121476638,0,0,0.0038885441369966157,0.0,0.5888234575450066,6.356033249079737e-07,4.011990056977201,0.1730822113931987,0.0,1215.7526504146085,899.8981054135579,1243.4580634712995
0,0,0,0,0,39.18596220941123,351.81427687129633,3936.73157626554,0,0,0.002464006304890234,0.1749261030887437,0.1725643508120978,1.6885263578853597e-08,1.4599095311328851,1.4598106601843608,6.283185307179586,2327.55199441176,120.75713248991254,1505.6215078977054
0,0,0,0,0,372.5606716573018,588.3846589980272,3062.1774913461154,0,0,0.0015810918724976128,0.3246920868125488,0.3976640308977419,8.650640885719395e-08,1.0063279010121315,1.0063275639932452,6.283185307179586,486.7826277122052,589.3179195551116,2084.162177459821
0,0,0,0,0,542.511144624917,74.57516527830666,3904.836604779217,0,0,0.004051803597409606,0.21652376541829668,0.20350408105816473,3.740621043347501e-07,0.13660922998920902,0.13660371612670025,6.283185307179586,1586.306582854398,1272.994991353536,1089.4976818804128
0,0,0,0,0,522.3353909524108,345.7797824939919,3934.642722936407,0,0,0.003024548562572096,0.3008383230784378,0.2588400654402795,1.090226019373454e-07,0.5847583477156452,0.5847486895587768,6.283185307179586,3104.3688882538972,321.1365159509959,570.6850603562948
0,0,0,0,0,61.97431629920228,1.7510959312870278,2113.87686887297,0,0,0.0032415899980426707,0.014660570481426419,0.029321140962852838,0.0,0.014123835968053776,0.02824767193610755,0.0,704.928625147721,704.928625147721,704.928625147721
0,0,0,0,0,562.8036676409475,434.3081199521761,3314.797645943322,0,0,0.0027371762687312057,0.3622651736813725,0.38791336357994183,3.085722149599375e-07,0.6570426948658983,0.6573411584331517,6.283185307179586,993.09305881662,394.34455035603327,2023.4261413752401
0,0,0,0,0,151.39680663196597,225.36206058321977,3207.428865227078,0,0,0.003060037773084879,0.38666160057442783,0.0,4.873264186511875e-07,0.9792537475795089,5.167522182462829,6.283185307179586,516.4122126079741,901.1709151729732,1821.7238456165735
0,0,0,0,0,550.4261810790728,432.74529975192473,2031.1586555457386,0,0,0.00444100460280401,0.4799964473877716,0.4039122622011392,1.2910473208636226e-07,0.666397656033349,0.6660557211692918,0.0,841.9410064081277,1036.7889054021432,290.0475928085191
0,0,0,0,0,213.72026205928034,145.02926036720677,3765.103922062627,0,0,0.003090526262942747,0.13582223645480668,0.11883908284817912,2.8557020219850325e-08,0.5962029560845535,0.5964247661562118,6.283185307179586,3551.282811120411,58.72603716357599,163.10229362742643
0,0,0,0,0,343.3177536928301,308.4195641779028,2181.1251342876235,0,0,0.003817502269706398,0.16649714528145387,0.2662404393034285,1.9118973727362143e-08,0.7319053142203292,0.7319013662957565,0.0,43.56078739525633,2043.8828107956635,141.85346167463405
0,0,0,0,0,652.3002740653474,736.4968458187134,3715.36123916256,0,0,0.0031015769536199876,0.45048175290921877,0.47602570538174965,5.049331798672442e-07,0.8460044102686942,0.8459182141239809,6.283185307179586,1218.991243266981,426.0344810307115,2235.8552010983117
0,0,0,0,0,727.7631880715052,454.33806785766524,2155.3047897492256,0,0,0.0031925192021693177,0.7552372243634075,0.0031998122858343625,4.911527913448934e-07,0.5582308972530609,0.524968667793784,6.283185307179586,529.5732578067974,1842.459064424562,1.002023841775461
0,0,0,0,0,699.72129870267,602.6890481225623,2710.2199285876395,0,0,0.002885680475073727,0.39839498999760853,0.5029084036567888,2.8649721085281513e-07,0.7111299340365456,0.7109880974546143,0.0,325.4228833591681,1196.0592042969763,1371.5433195995345
0,0,0,0,0,557.3776029750495,189.7424368858995,2083.884504310967,0,0,0.0030018749181726836,0.49543260693868113,0.4119581337842914,7.20601673275926e-08,0.3277546625003843,0.32920773813701093,6.283185307179586,1464.9085298718903,364.3233595729443,358.8125515994506
0,0,0,0,0,273.32804739643814,360.4398895143161,2703.307452313575,0,0,0.003921769500960707,2.979424906394438,0.16219322348004075,4.552835939784139e-06,1.2206249303142957e-07,3.1411886509638967,6.283185307179586,944.3901463781318,617.369604931918,2682.964021671598
0,0,0,0,0,488.2475880702752,233.8590723430243,3015.205436009628,0,0,0.004349904013065595,0.6138541508018102,3.1415731951814876,2.9795312393659897e-06,0.011798524297894625,2.922393574799088,2.2194569762815322e-05,3317.6530414765407,456.32084282816834,1331.907624187716
0,0,0,0,0,473.8581008034035,747.3917762505527,2630.7265901751616,0,0,0.0024993065033497896,0.4327574635504575,0.5538238148304967,1.831657089502344e-07,1.0068734443487668,1.0053516362640242,6.283185307179586,356.8299569464916,713.368193029177,1742.0416818844744
0,0,0,0,0,705.8716846899465,586.9186644077374,3905.8905482285077,0,0,0.0021697624142108015,0.0,0.7352969141263033,4.0960533356738336e-07,2.285973863947153,0.6936442206459956,0.0,1523.9496451023667,380.16986820281886,2226.5485508538477
0,0,0,0,0,506.39255352164827,460.36222409950864,2490.207981404384,0,0,0.003553012841529366,0.3996628198045445,0.4059945784085543,2.1066629850250096e-07,0.7393830300978156,0.7363544313969754,6.283185307179586,830.8211954712926,859.158956576251,913.350527680219
0,0,0,0,0,266.3970092107693,81.58779053387671,3513.956032228346,0,0,0.004384370620497468,0.07977484760390617,0.07972150745081827,0.0,0.29649687131699093,0.2978928845905575,6.283185307179586,28.686581846123858,3466.097088068823,26.732588018970176
0,0,0,0,0,460.1795556732266,121.3511621877654,3207.03370536264,0,0,0.002744239445402787,0.2824185232353224,0.22346901800756816,3.273928267551933e-08,0.2577810675903556,0.25822673064597396,0.0,2737.542979911322,246.40185619902144,266.21942680802346
0,0,0,0,0,611.8442616564531,627.554423655909,2544.6296802322927,0,0,0.0023070803901880993,0.2390537204073299,0.5700252817098241,1.5585315898555947e-07,0.7981003395416926,0.7980678407345418,6.283185307179586,103.25833742336776,1198.3022426731643,1418.893373779431
0,0,0,0,0,356.5326222144459,55.166755033038335,2119.551525824325,0,0,0.0021535254057834254,0.3209170720705281,0.25682000388447346,1.0952222907391068e-08,0.15338407926956654,0.15432465729127448,0.0,1766.9684477022363,186.5585384148655,204.08154936140826
0,0,0,0,0,2175.898635939959,2759.615182582811,2143.010960848156,1.5707963267948966,0.9031199670132267,0.0026765830531685587,1.2252611688697663,0.6085055178384023,1.5707943821698636,0.9031216323332731,0.9031193284377999,0.9031199611227805,463.32180310799447,430.249849318708,3429.762472187182
0,0,0,0,0,2332.7806259202725,2047.1367423352497,3252.0973204908973,1.5707963267948966,0.7202736596676221,0.0027772319017653306,0.3834591125490167,0.5955533792208153,1.5707942378941924,0.7197615584932477,0.7204477762009072,0.7202736836933987,130.80038309855183,2357.061512744233,2320.282559033562
0,0,0,0,0,1113.3165832697628,1539.1099864272564,3024.7873201393095,1.5707963267948966,0.9445699204345064,0.0031568048602725477,0.6942949801510813,0.19346995032388178,1.5707948867653692,0.9446124338508655,0.9444497591274152,0.9445699154791045,1100.8419781015282,1373.3791805461542,1329.083228051974
0,0,0,0,0,1719.4834785199655,2150.909721414313,2390.9945115464993,1.5707963267948966,0.8964082272746771,0.0036401236901313803,1.4189987404672841,0.8928362450605722,1.5707953776000005,0.8964074761305602,0.8964095954825074,0.8964082193910352,2898.1495693409224,142.69385724651576,959.2707451682381
0,0,0,0,0,2860.3458823474357,2818.704526046373,3994.796249099595,1.5707963267948966,0.778065844250672,0.0017661413521669355,1.5761362857122088,0.0,1.5707963256438322,0.7780658381955289,5.445339266100198,0.7780658396476043,3940.264073232962,1446.9041556140453,900.5398264470149
0,0,0,0,0,1311.1904683885539,1342.3112699224594,2801.125105685156,1.5707963267948966,0.7971258266231316,0.004022475182656403,0.791494095479816,0.3475048016014418,1.5707949839425552,0.7971316452718868,0.7971052125407285,0.7971258277062282,1319.658685246574,1401.1257422093001,818.9334756805392
0,0,0,0,0,1756.7705862603395,2088.178507908856,3372.125424345287,1.5707963267948966,0.8713787184611304,0.0027457496464833673,0.8139939212617887,0.1252382965268927,1.570793584252617,0.8701008857501843,0.8747922346857302,0.8713787083972959,1192.0915752933013,628.15229160086,2897.1145781473856
0,0,0,0,0,2929.575476152594,1632.6567148493323,3073.5421920625035,1.5707963267948966,0.5084316564832552,0.004415698619000535,0.9809940941706763,0.31854661041372634,1.5707887867530301,0.5084411855572716,0.5084232068270307,0.5084316563984502,804.4528598415329,647.9436780479763,3430.3323707973104
0,0,0,0,0,2048.855361900616,2700.6043282395185,3882.1464860789956,1.5707963267948966,0.9217723197298325,0.0031595475806131886,0.8698510942876467,2.4888927527905107,1.5707961465302054,1.0494783332826614,4.301122111248579,0.9217722591554022,5843.889193563271,1401.0311081404025,885.0715282868821
0,0,0,0,0,2522.079468116496,1096.6421560401664,3849.6247215305616,1.5707963267948966,0.410155973078671,0.004457958088148509,0.6429005778602049,0.05235838119326457,1.570786779667244,0.40955745701540996,0.41267338020795624,0.4101559276417365,307.28665544585357,1712.314986716973,3158.887058746591
0,0,0,0,0,2927.5634198663474,2320.6620111907177,2580.288248665722,1.5707963267948966,0.670270171678564,0.004269033505053867,1.0784735177808438,0.6325931891887632,1.5707918875314306,0.666443014501568,0.6729294566237162,0.6702701275650553,446.8318747306951,1591.6372470335957,2700.915882974008
0,0,0,0,0,1594.0491179205287,2660.856865400414,2977.515476210637,1.5707963267948966,1.0310582768462075,0.004108212117328782,0.5994836517219941,2.5930706649300266,1.5707977554097652,0.9951765281646346,1.102133019303073,1.0310583242055869,3332.3575540026677,2304.473541396323,232.23188027049753
0,0,0,0,0,1318.8470910762082,1444.8328331764283,3396.3607666306116,1.5707963267948966,0.8309528526907591,0.001750945666603917,0.04290342156019661,0.0,1.5707945565797359,3.9730674664884593,1.691059222862152,0.8309528572705968,856.8816916186846,548.8971728261366,3120.408598187902
0,0,0,0,0,1382.0395205514183,2243.009215507419,2561.100169737779,1.5707963267948966,1.0185833485554718,0.003495204470041154,0.33608277133696185,2.7016907069085345,1.5707963137898524,2.898866403350044,0.12181228135970014,1.0185833696960602,2313.570449718716,3654.507863619746,514.1638922005949
0,0,0,0,0,1176.4015278963486,1291.536481930081,2737.7781595441356,1.5707963267948966,0.8320166499766922,0.0034445830038808563,0.06640359079788931,0.0,1.5707902380498417,3.974006594109972,6.226371356630477,0.8320166715331078,276.8722427615651,678.2900271665862,2794.2813560728155
0,0,0,0,0,1142.3293435940473,1270.8655438443122,3351.302396298104,1.5707963267948966,0.8386117903258195,0.003913686117765713,0.6621464965272637,0.0,1.5707939809604965,0.8386117919325493,4.12592877420979,0.8386117853264619,1345.6944626205352,1346.394252593188,1331.6973993072106
0,0,0,0,0,2705.4904919477576,2773.48495682073,3114.6084491379906,1.5707963267948966,0.7978075956400561,0.003687170253857205,2.208388021870205,0.9248616257481806,1.5707963687654982,1.7177358473151987,4.872069512893446,0.7978075160540373,2629.9825850622174,3260.3927848194467,2253.0758403985174
0,0,0,0,0,1851.8664677362754,1908.314220796451,3748.204185559067,1.5707963267948966,0.8004090147269053,0.002191654450439044,0.0,1.1562572718823432,1.5707956143991375,4.927526125522225,0.8004090134540278,0.8004090095289739,2840.21491477462,509.5472469183396,2459.7359736739218
0,0,0,0,0,1624.3791731672184,2146.2644332398568,2549.4169397558317,1.5707963267948966,0.9229318528423249,0.0015279299282657524,0.0,0.8612306558049726,1.5707958337284043,4.117736342012017,0.9229318526433913,0.9229318475350128,815.7167400778297,1005.872178708346,2484.2115201246397
0,0,0,0,0,1275.3546337675286,1736.9127540168402,3757.969122755627,1.5707963267948966,0.9374417622733341,0.0031480948966384568,0.5417296314665908,0.0,1.5707927640696024,0.9374417709146506,2.103994352102229,0.937441757626845,1650.8216286368256,676.7581898396751,2415.7243013204484
0,0,0,0,0,2097.2246771312075,2562.225571601548,3108.6025709855357,1.5707963267948966,0.8848661910790776,0.004301686621913277,1.5708651359999801,1.570862622665254,1.5707400794250945,0.8834425169394261,4.026215045242595,0.8846470412742068,5182.542127607441,568.4569577371603,613.4929578111514
0,0,0,0,0,2969.117538343251,2380.549864322633,2770.684389292224,1.5707963267948966,0.6758193806509589,0.0020579420880975133,0.16133860138899614,2.8971254439448595,1.5707973293769018,2.67080757559201,6.283185307179586,0.6758192227099681,2617.6488895551747,5357.282803552335,540.3618365484261
